Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
CRUS,"Cirrus Logic, Inc.",77.7,$4.5B,1989,Technology,Semiconductors,https://old.nasdaq.com/symbol/crus,
CSCO,"Cisco Systems, Inc.",41.64,$175.95B,1990,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/csco,
CTXS,"Citrix Systems, Inc.",120.16,$14.79B,1995,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ctxs,
CHCO,City Holding Company,68.09,$1.07B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/chco,
CCMP,"CMC Materials, Inc.",150.05,$4.36B,2000,Technology,Semiconductors,https://old.nasdaq.com/symbol/ccmp,
CME,CME Group Inc.,168.78,$60.59B,2002,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/cme,
COKE,"Coca-Cola Consolidated, Inc.",262.43,$2.46B,1972,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/coke,
CDXS,"Codexis, Inc.",17.38,$1.03B,2010,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/cdxs,
CCOI,"Cogent Communications Holdings, Inc.",57.52,$2.72B,n/a,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/ccoi,
CGNX,Cognex Corporation,71.28,$12.45B,1989,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cgnx,
CTSH,Cognizant Technology Solutions Corporation,77.2,$41.27B,1998,Technology,EDP Services,https://old.nasdaq.com/symbol/ctsh,
COHR,"Coherent, Inc.",121.51,$2.95B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/cohr,
CHRS,"Coherus BioSciences, Inc.",18.48,$1.33B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/chrs,
COHU,"Cohu, Inc.",27.65,$1.16B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/cohu,
CIGI,Colliers International Group Inc. ,88.05,$3.53B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/cigi,
COLB,"Columbia Banking System, Inc.",33.305,$2.38B,1992,Finance,Major Banks,https://old.nasdaq.com/symbol/colb,
CLBK,"Columbia Financial, Inc.",14.53,$1.64B,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/clbk,
COLM,Columbia Sportswear Company,85.26,$5.65B,1998,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/colm,
CMCSA,Comcast Corporation,49.81,$227.9B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/cmcsa,
CBSH,"Commerce Bancshares, Inc.",68.13,$7.6B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cbsh,
COMM,"CommScope Holding Company, Inc.",11.77,$2.34B,2013,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/comm,
CVLT,"Commvault Systems, Inc.",48.06,$2.27B,2006,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cvlt,
CMPS,COMPASS Pathways Plc,35.73,$1.28B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cmps,
CGEN,Compugen Ltd.,13.13,$1.09B,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cgen,
CNMD,CONMED Corporation,103.32,$2.96B,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/cnmd,
CNST,"Constellation Pharmaceuticals, Inc.",24.05,$1.14B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cnst,
ROAD,"Construction Partners, Inc.",25.3,$1.31B,2018,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/road,
CPRT,"Copart, Inc.",113.15,$26.71B,1994,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/cprt,
CORT,Corcept Therapeutics Incorporated,23,$2.67B,2004,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cort,
CORE,"Core-Mark Holding Company, Inc.",32.66,$1.47B,n/a,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/core,
CSOD,"Cornerstone OnDemand, Inc.",43.78,$2.83B,2011,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/csod,
CRSR,"Corsair Gaming, Inc.",45.32,$4.17B,2020,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/crsr,
CRTX,"Cortexyme, Inc.",54.18,$1.6B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/crtx,
CRVL,CorVel Corp.,91.65,$1.64B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/crvl,
CSGP,"CoStar Group, Inc.",887.79,$34.99B,1998,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/csgp,
COST,Costco Wholesale Corporation,381.71,$168.42B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/cost,
COUP,Coupa Software Incorporated,315.36,$22.47B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/coup,
CVET,"Covetrus, Inc.",26.73,$3.41B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/cvet,
CBRL,"Cracker Barrel Old Country Store, Inc.",141.69,$3.36B,1981,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cbrl,
CACC,Credit Acceptance Corporation,288.29,$5.09B,1992,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/cacc,
CREE,"Cree, Inc.",88.98,$9.82B,1993,Technology,Semiconductors,https://old.nasdaq.com/symbol/cree,
CRSP,CRISPR Therapeutics AG,110,$7.77B,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/crsp,
CRTO,Criteo S.A.,18.6,$1.12B,2013,Technology,Advertising,https://old.nasdaq.com/symbol/crto,
CROX,"Crocs, Inc.",62.2,$4.2B,2006,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/crox,
CRON,Cronos Group Inc.,7.34,$2.61B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/cron,
CRWD,"CrowdStrike Holdings, Inc.",147.54,$32.38B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/crwd,
CYRX,"CryoPort, Inc.",46.18,$1.83B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cyrx,
CSGS,"CSG Systems International, Inc.",43.03,$1.42B,1996,Technology,EDP Services,https://old.nasdaq.com/symbol/csgs,
CSWI,"CSW Industrials, Inc.",110.33,$1.63B,n/a,Basic Industries,Home Furnishings,https://old.nasdaq.com/symbol/cswi,
CSX,CSX Corporation,92.06,$70.41B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/csx,
CVAC,CureVac N.V.,85.06,$15.14B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cvac,
CVBF,CVB Financial Corporation,20.13,$2.73B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cvbf,
CYBR,CyberArk Software Ltd.,111.38,$4.31B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cybr,
CONE,CyrusOne Inc,69.71,$8.39B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cone,
CYTK,"Cytokinetics, Incorporated",16.07,$1.14B,2004,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cytk,
DADA,Dada Nexus Limited,52.03,$11.69B,2020,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/dada,
DDOG,"Datadog, Inc.",91.04,$27.72B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ddog,
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",25.12,$1.2B,2014,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/play,
DCPH,"Deciphera Pharmaceuticals, Inc.",61.67,$3.51B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/dcph,
DNLI,Denali Therapeutics Inc.,62.23,$7.46B,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/dnli,
XRAY,DENTSPLY SIRONA Inc.,50.46,$11.03B,1987,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/xray,
DXCM,"DexCom, Inc.",321.09,$30.83B,2005,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/dxcm,
FANG,"Diamondback Energy, Inc.",44.49,$7.03B,2012,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/fang,
DRNA,"Dicerna Pharmaceuticals, Inc.",22.86,$1.72B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/drna,
APPS,"Digital Turbine, Inc.",41.47,$3.68B,n/a,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/apps,
DIOD,Diodes Incorporated,63.26,$3.29B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/diod,
DISCA,"Discovery, Inc.",26.5,$13.01B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/disca,
DISCB,"Discovery, Inc.",30.9,$15.17B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/discb,
DISCK,"Discovery, Inc.",23.79,$11.68B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/disck,
DISH,DISH Network Corporation,35.13,$18.48B,1995,Consumer Services,Television Services,https://old.nasdaq.com/symbol/dish,
DHC,Diversified Healthcare Trust ,4.735,$1.13B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/dhc,
DOCU,"DocuSign, Inc.",217.17,$40.21B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/docu,
DLTR,"Dollar Tree, Inc.",97.61,$23.16B,1995,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/dltr,
DOMO,"Domo, Inc.",36.41,$1.07B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/domo,
DORM,"Dorman Products, Inc.",93.52,$3.02B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/dorm,
DOYU,DouYu International Holdings Limited,13.99,$4.49B,2019,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/doyu,
DKNG,DraftKings Inc.,48.03,$18.81B,2019,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dkng,
DBX,"Dropbox, Inc.",19.12,$7.91B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/dbx,
DCT,"Duck Creek Technologies, Inc.",42.56,$5.57B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/dct,
DNKN,"Dunkin&#39; Brands Group, Inc.",106.22,$8.75B,2011,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/dnkn,
SSP,E.W. Scripps Company (The),12.93,$1.06B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/ssp,
EGBN,"Eagle Bancorp, Inc.",37.815,$1.22B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/egbn,
EAR,"Eargo, Inc.",36.55,$1.37B,2020,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ear,
EWBC,"East West Bancorp, Inc.",44.14,$6.25B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ewbc,
EBC,"Eastern Bankshares, Inc.",14.49,$2.71B,2020,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ebc,
EBAY,eBay Inc.,49.9,$34.4B,1998,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ebay,
EBIX,"Ebix, Inc.",33.94,$1.05B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/ebix,
SATS,EchoStar Corporation,24.32,$2.39B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/sats,
EDIT,"Editas Medicine, Inc.",29.33,$1.83B,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/edit,
EHTH,"eHealth, Inc.",75.19,$1.95B,2006,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/ehth,
EIDX,"Eidos Therapeutics, Inc.",85.09,$3.29B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/eidx,
ESLT,Elbit Systems Ltd.,114.99,$5.08B,n/a,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/eslt,
EA,Electronic Arts Inc.,121.86,$35.35B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ea,
ECPG,Encore Capital Group Inc,35.15,$1.1B,n/a,Finance,Finance Companies,https://old.nasdaq.com/symbol/ecpg,
WIRE,Encore Wire Corporation,52.73,$1.09B,1992,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/wire,
ENDP,Endo International plc,5.38,$1.24B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/endp,
EIGI,"Endurance International Group Holdings, Inc.",9.41,$1.33B,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/eigi,
ENPH,"Enphase Energy, Inc.",134.43,$16.98B,2012,Technology,Semiconductors,https://old.nasdaq.com/symbol/enph,
ESGR,Enstar Group Limited,196.09,$4.51B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/esgr,
ENTG,"Entegris, Inc.",90.01,$12.15B,2000,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/entg,
EFSC,Enterprise Financial Services Corporation,34.6,$1.08B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/efsc,
EPZM,"Epizyme, Inc.",11.41,$1.16B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/epzm,
PLUS,ePlus inc.,82.87,$1.12B,1996,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/plus,
EQIX,"Equinix, Inc.",711.46,$63.39B,2000,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eqix,
ERIC,Ericsson,12.05,$40.1B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/eric,
ERIE,Erie Indemnity Company,237.86,$12.44B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/erie,
ETSY,"Etsy, Inc.",140.2,$17.68B,2015,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/etsy,
EEFT,"Euronet Worldwide, Inc.",132.74,$6.94B,1997,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/eeft,
EVBG,"Everbridge, Inc.",124.29,$4.34B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/evbg,
EVER,"EverQuote, Inc.",41.51,$1.15B,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ever,
EVOP,"EVO Payments, Inc.",26.37,$1.09B,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/evop,
EXAS,Exact Sciences Corporation,120.54,$18.13B,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/exas,
EXEL,"Exelixis, Inc.",18.39,$5.71B,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/exel,
EXC,Exelon Corporation,41.57,$40.55B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/exc,
EXLS,"ExlService Holdings, Inc.",82.07,$2.77B,2006,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/exls,
EXPI,"eXp World Holdings, Inc.",50.57,$3.54B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/expi,
EXPE,"Expedia Group, Inc.",122.8,$17.37B,n/a,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/expe,
EXPD,"Expeditors International of Washington, Inc.",88.78,$15.03B,n/a,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/expd,
EXPO,"Exponent, Inc.",81.9,$4.23B,n/a,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/expo,
STAY,"Extended Stay America, Inc.",13.21,$2.35B,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/stay,
FFIV,"F5 Networks, Inc.",162.2,$9.91B,1999,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/ffiv,
FB,"Facebook, Inc.",268.43,$764.57B,2012,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/fb,
FARO,"FARO Technologies, Inc.",65.68,$1.17B,1997,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/faro,
FAST,Fastenal Company,47.91,$27.5B,1987,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fast,
FATE,"Fate Therapeutics, Inc.",54.29,$4.74B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/fate,
FGEN,"FibroGen, Inc",40.19,$3.66B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fgen,
FITB,Fifth Third Bancorp,26.01,$18.53B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fitb,
FEYE,"FireEye, Inc.",14.99,$3.41B,2013,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/feye,
BUSE,First Busey Corporation,20.86,$1.14B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/buse,
FCNCA,"First Citizens BancShares, Inc.",548.68,$5.39B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fcnca,
FFBC,First Financial Bancorp.,16.855,$1.65B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ffbc,
FFIN,"First Financial Bankshares, Inc.",33.88,$4.81B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ffin,
FHB,"First Hawaiian, Inc.",21.93,$2.87B,2016,Finance,Major Banks,https://old.nasdaq.com/symbol/fhb,
FIBK,"First Interstate BancSystem, Inc.",39.61,$2.5B,2010,Finance,Major Banks,https://old.nasdaq.com/symbol/fibk,
FRME,First Merchants Corporation,33.38,$1.81B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/frme,
FMBI,"First Midwest Bancorp, Inc.",14.38,$1.64B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fmbi,
FSLR,"First Solar, Inc.",86.92,$9.21B,2006,Technology,Semiconductors,https://old.nasdaq.com/symbol/fslr,
FCFS,"FirstCash, Inc.",68.36,$2.83B,1991,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/fcfs,
FSV,FirstService Corporation,133.95,$5.84B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/fsv,
FISV,"Fiserv, Inc.",112.1,$75.16B,1986,Technology,EDP Services,https://old.nasdaq.com/symbol/fisv,
FIVE,"Five Below, Inc.",156.23,$8.72B,2012,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/five,
FIVN,"Five9, Inc.",148.03,$9.77B,2014,Technology,EDP Services,https://old.nasdaq.com/symbol/fivn,
FLEX,Flex Ltd.,16.53,$8.28B,1994,Technology,Electrical Products,https://old.nasdaq.com/symbol/flex,
FLIR,"FLIR Systems, Inc.",38.95,$5.11B,1993,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/flir,
FOCS,Focus Financial Partners Inc.,39.6,$2.83B,2018,Finance,Investment Managers,https://old.nasdaq.com/symbol/focs,
FMTX,"Forma Therapeutics Holdings, Inc.",40.3,$1.76B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/fmtx,
FORM,"FormFactor, Inc.",40.83,$3.16B,2003,Technology,Semiconductors,https://old.nasdaq.com/symbol/form,
FORTY,Formula Systems (1985) Ltd.,81.5,$1.25B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/forty,
FRTA,"Forterra, Inc.",17.11,$1.12B,2016,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/frta,
FTNT,"Fortinet, Inc.",117.08,$19.01B,2009,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/ftnt,
FWRD,Forward Air Corporation,75.33,$2.07B,n/a,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/fwrd,
FOX,Fox Corporation,28.04,$16.69B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/fox,
FOXA,Fox Corporation,28.53,$16.99B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/foxa,
FOXF,Fox Factory Holding Corp.,86.53,$3.61B,2013,Consumer Non-Durables,Motor Vehicles,https://old.nasdaq.com/symbol/foxf,
FRG,"Franchise Group, Inc.",26.79,$1.07B,n/a,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/frg,
FELE,"Franklin Electric Co., Inc.",67.42,$3.11B,n/a,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/fele,
FRHC,Freedom Holding Corp.,35.09,$2.05B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/frhc,
FRPT,"Freshpet, Inc.",137.3,$5.58B,2014,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/frpt,
FTDR,"frontdoor, inc.",46.14,$3.94B,n/a,Finance,Diversified Commercial Services,https://old.nasdaq.com/symbol/ftdr,
FCEL,"FuelCell Energy, Inc.",8.55,$2.52B,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/fcel,
FLGT,"Fulgent Genetics, Inc.",43.6,$1.06B,2016,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/flgt,
FULT,Fulton Financial Corporation,12.74,$2.07B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fult,
FUTU,Futu Holdings Limited,48.55,$6.57B,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/futu,
GLPG,Galapagos NV,125.25,$8.18B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/glpg,
GLPI,"Gaming and Leisure Properties, Inc.",42.52,$9.72B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/glpi,
GRMN,Garmin Ltd.,114.66,$21.93B,2000,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/grmn,
GLIBA,"GCI Liberty, Inc.",91.58,$9.69B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/gliba,
GDS,GDS Holdings Limited,86.85,$16.23B,2016,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/gds,
GBIO,Generation Bio Co.,35.28,$1.64B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/gbio,
GTH,Genetron Holdings Limited,11.99,$1.06B,2020,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/gth,
GMAB,Genmab A/S,36.04,$23.62B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/gmab,
GNTX,Gentex Corporation,32.28,$7.91B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/gntx,
THRM,Gentherm Inc,55.17,$1.8B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/thrm,
ROCK,"Gibraltar Industries, Inc.",66.33,$2.16B,1993,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/rock,
GIII,"G-III Apparel Group, LTD.",22.86,$1.11B,1989,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/giii,
GILD,"Gilead Sciences, Inc.",59.89,$75.07B,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/gild,
GBCI,"Glacier Bancorp, Inc.",41.71,$3.98B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/gbci,
GBT,"Global Blood Therapeutics, Inc.",43.24,$2.67B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/gbt,
GLUU,Glu Mobile Inc.,9.53,$1.64B,2007,Technology,EDP Services,https://old.nasdaq.com/symbol/gluu,
GOCO,"GoHealth, Inc.",11.02,$3.54B,2020,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/goco,
GBDC,"Golub Capital BDC, Inc.",13.76,$2.3B,2010,n/a,n/a,https://old.nasdaq.com/symbol/gbdc,
GDRX,"GoodRx Holdings, Inc.",39.07,$15.25B,2020,Technology,EDP Services,https://old.nasdaq.com/symbol/gdrx,
GSHD,"Goosehead Insurance, Inc.",123.28,$4.56B,2018,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/gshd,
GPRO,"GoPro, Inc.",6.65,$1B,2014,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/gpro,
LOPE,"Grand Canyon Education, Inc.",86.99,$4.08B,2008,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/lope,
GRBK,"Green Brick Partners, Inc.",24.56,$1.24B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/grbk,
GRFS,"Grifols, S.A.",18.66,$12.77B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/grfs,
GO,Grocery Outlet Holding Corp.,38.46,$3.62B,2019,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/go,
GRWG,GrowGeneration Corp.,31.5,$1.54B,n/a,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/grwg,
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,48.3,$2.36B,2006,Transportation,Aerospace,https://old.nasdaq.com/symbol/omab,
GGAL,Grupo Financiero Galicia S.A.,8.31,$1.19B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ggal,
GH,"Guardant Health, Inc.",114.11,$11.41B,2018,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/gh,
GWPH,GW Pharmaceuticals Plc,125.44,$3.91B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/gwph,
HEES,"H&E Equipment Services, Inc.",28.86,$1.04B,2006,n/a,n/a,https://old.nasdaq.com/symbol/hees,
HLG,Hailiang Education Group Inc.,64.5,$1.66B,2015,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/hlg,
HALO,"Halozyme Therapeutics, Inc.",40.02,$5.41B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/halo,
HLNE,Hamilton Lane Incorporated,71.09,$3.75B,2017,Finance,Investment Managers,https://old.nasdaq.com/symbol/hlne,
HWC,Hancock Whitney Corporation,28.79,$2.49B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/hwc,
HRMY,"Harmony Biosciences Holdings, Inc.",42.6,$2.42B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/hrmy,
HAS,"Hasbro, Inc.",92.62,$12.69B,n/a,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/has,
HDS,"HD Supply Holdings, Inc.",55.75,$8.67B,2013,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/hds,
HHR,HeadHunter Group PLC,24.15,$1.22B,2019,Technology,Professional Services,https://old.nasdaq.com/symbol/hhr,
HCAT,"Health Catalyst, Inc",34.91,$1.48B,2019,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/hcat,
HCSG,"Healthcare Services Group, Inc.",23.425,$1.74B,1983,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/hcsg,
